p_val	avg_logFC	pct.1	pct.2	p_val_adj	CellType	Gene
0	0.582573447	0.223	0.033	0	Fibro	FZD1
0	0.580666896	0.38	0.124	0	Fibro	SLC39A7
0	0.579095531	0.283	0.077	0	Fibro	LRRC32
0	0.579025734	0.441	0.168	0	Fibro	SCARB2
0	0.578417054	0.345	0.121	0	Fibro	TGFBR3
0	0.576557304	0.484	0.181	0	Fibro	ICAM1
0	0.575608928	0.368	0.103	0	Fibro	CASC4
0	0.572895706	0.176	0.031	0	Fibro	MT1M
0	0.572645346	0.323	0.104	0	Fibro	RASD1
0	0.57235548	0.223	0.052	0	Fibro	COL7A1
0	0.571829654	0.336	0.088	0	Fibro	KITLG
0	0.571649037	0.315	0.082	0	Fibro	MFGE8
0	0.571487045	0.453	0.169	0	Fibro	B4GALT1
0	0.571118675	0.574	0.248	0	Fibro	APP
0	0.570388561	0.29	0.081	0	Fibro	UGDH
0	0.569877457	0.219	0.033	0	Fibro	TGFB3
0	0.569161719	0.247	0.051	0	Fibro	MIR4435-1HG
0	0.568925853	0.243	0.025	0	Fibro	FKBP7
0	0.568315489	0.211	0.019	0	Fibro	DZIP1
0	0.567680476	0.274	0.089	0	Fibro	IL6
0	0.566721229	0.41	0.16	0	Fibro	IRF1
0	0.566461559	0.185	0.017	0	Fibro	TBX18
0	0.565182561	0.239	0.058	0	Fibro	LTBP3
0	0.563273161	0.801	0.412	0	Fibro	S100A6
0	0.56248235	0.483	0.197	0	Fibro	LMAN1
0	0.562229868	0.172	0.038	0	Fibro	AKR1C1
0	0.560525821	0.27	0.075	0	Fibro	AMOTL2
0	0.560131338	0.147	0.004	0	Fibro	RSPO1
0	0.558646789	0.193	0.021	0	Fibro	EMX2
0	0.558000646	0.304	0.074	0	Fibro	SEC24D
0	0.557990766	0.289	0.062	0	Fibro	GLT8D1
0	0.557526547	0.209	0.021	0	Fibro	PRKG1
0	0.557137561	0.232	0.037	0	Fibro	AXIN2
0	0.556614336	0.37	0.125	0	Fibro	PIGT
0	0.556548768	0.133	0.027	0	Fibro	CCL19
0	0.555859516	0.323	0.1	0	Fibro	ARHGAP21
0	0.555489313	0.214	0.032	0	Fibro	EML1
0	0.555242386	0.206	0.026	0	Fibro	EVC
0	0.554329539	0.202	0.025	0	Fibro	PYCR1
0	0.553620658	0.207	0.035	0	Fibro	IRS1
0	0.553186761	0.169	0.004	0	Fibro	PTH1R
0	0.552622849	0.283	0.053	0	Fibro	MAGI2-AS3
0	0.552485557	0.124	0.004	0	Fibro	VIT
0	0.552416674	0.193	0.025	0	Fibro	UST
0	0.552291827	0.302	0.09	0	Fibro	TRPS1
0	0.552012291	0.198	0.044	0	Fibro	COL5A3
0	0.551727308	0.279	0.063	0	Fibro	ACVRL1
0	0.55141365	0.811	0.394	0	Fibro	FTL
0	0.550969919	0.288	0.074	0	Fibro	HEXA
0	0.550012847	0.377	0.091	0	Fibro	ITM2C
0	0.54903458	0.364	0.118	0	Fibro	SYNE1
0	0.546792572	0.256	0.056	0	Fibro	MXRA7
0	0.546517887	0.455	0.181	0	Fibro	TIMP3
0	0.546508741	0.399	0.145	0	Fibro	GOLIM4
0	0.543785767	0.294	0.082	0	Fibro	CCDC71L
0	0.543406578	0.418	0.181	0	Fibro	ITGAV
0	0.54240739	0.224	0.06	0	Fibro	XG
0	0.542245974	0.268	0.062	0	Fibro	ZDHHC9
0	0.54185005	0.257	0.049	0	Fibro	PAPSS2
0	0.541213278	0.256	0.079	0	Fibro	DKK3
0	0.541113767	0.347	0.109	0	Fibro	ITPRIPL2
0	0.540424403	0.189	0.034	0	Fibro	IGF2
0	0.539291647	0.377	0.147	0	Fibro	PRDX4
0	0.53853486	0.576	0.309	0	Fibro	PPIB
0	0.538107075	0.169	0.007	0	Fibro	BHLHE22
0	0.537959379	0.179	0.005	0	Fibro	SRPX2
0	0.537054638	0.226	0.042	0	Fibro	EDNRA
0	0.536505598	0.197	0.039	0	Fibro	SCARA3
0	0.535859066	0.195	0.038	0	Fibro	CYGB
0	0.535766848	0.191	0.028	0	Fibro	SLC1A3
0	0.535468654	0.438	0.181	0	Fibro	NFIL3
0	0.535277154	0.154	0.003	0	Fibro	GSTM5
0	0.533573836	0.216	0.048	0	Fibro	PHLDB1
0	0.532494507	0.216	0.045	0	Fibro	FZD7
0	0.530744715	0.26	0.059	0	Fibro	ITGA1
0	0.530734207	0.227	0.058	0	Fibro	PLEKHA4
0	0.529772554	0.659	0.316	0	Fibro	IL6ST
0	0.527763594	0.56	0.201	0	Fibro	DST
0	0.527717094	0.328	0.104	0	Fibro	COL15A1
0	0.527308183	0.155	0.008	0	Fibro	SHOX2
0	0.526689606	0.198	0.021	0	Fibro	SLC16A2
0	0.526346366	0.574	0.318	0	Fibro	IER3
0	0.526013338	0.199	0.019	0	Fibro	RP11-834C11.4
0	0.525674649	0.349	0.116	0	Fibro	TPM1
0	0.524285304	0.276	0.066	0	Fibro	DRAM1
0	0.524114536	0.418	0.159	0	Fibro	WWTR1
0	0.52403858	0.395	0.136	0	Fibro	MYO1B
0	0.52398039	0.178	0.028	0	Fibro	SRGAP1
0	0.522133112	0.203	0.025	0	Fibro	FBLN7
0	0.521623238	0.224	0.048	0	Fibro	A4GALT
0	0.521131842	0.154	0.015	0	Fibro	KIF26B
0	0.520356327	0.388	0.145	0	Fibro	WBP5
0	0.518109443	0.202	0.034	0	Fibro	FGF2
0	0.517961551	0.234	0.045	0	Fibro	CUEDC1
0	0.517592347	0.293	0.079	0	Fibro	SEC23A
0	0.51684887	0.2	0.032	0	Fibro	RP11-553L6.5
0	0.514467611	0.2	0.039	0	Fibro	NREP
0	0.513065016	0.221	0.038	0	Fibro	ZBTB47
0	0.511709353	0.327	0.101	0	Fibro	ANO6
0	0.511454786	0.263	0.07	0	Fibro	ZNF503
0	0.5100401	0.172	0.02	0	Fibro	GLIS2
0	0.509221844	0.426	0.184	0	Fibro	ARF4
0	0.507536509	0.395	0.153	0	Fibro	SAV1
0	0.506505273	0.252	0.069	0	Fibro	LRIG3
0	0.505935917	0.51	0.246	0	Fibro	OS9
0	0.505673817	0.259	0.078	0	Fibro	EBF1
0	0.504960402	0.237	0.037	0	Fibro	ST3GAL4
0	0.504367089	0.512	0.251	0	Fibro	MARCKS
0	0.504229167	0.243	0.05	0	Fibro	DYRK3
0	0.503976071	0.165	0.001	0	Fibro	GRIA3
0	0.502283389	0.25	0.065	0	Fibro	SCPEP1
0	0.502035851	0.221	0.054	0	Fibro	BPGM
0	0.501813212	0.451	0.184	0	Fibro	SNX9
0	0.501812996	0.383	0.141	0	Fibro	SOX4
0	0.500747032	0.278	0.091	0	Fibro	MYO1D
0	0.500264296	0.384	0.132	0	Fibro	DPYSL2
0	0.499961366	0.121	0.006	0	Fibro	GREM2
0	0.49878905	0.225	0.055	0	Fibro	FADS1
0	0.498525754	0.291	0.096	0	Fibro	OSMR
0	0.498192614	0.209	0.033	0	Fibro	PVRL3
0	0.496974565	0.347	0.14	0	Fibro	NFIC
0	0.496765961	0.371	0.128	0	Fibro	TCF12
0	0.496361274	0.212	0.043	0	Fibro	DBN1
0	0.496314789	0.265	0.064	0	Fibro	PLOD3
0	0.494787479	0.192	0.036	0	Fibro	PRICKLE2
0	0.493374172	0.275	0.08	0	Fibro	GSTM3
0	0.492185116	0.232	0.04	0	Fibro	TMEM47
0	0.49213437	0.236	0.05	0	Fibro	SNX7
0	0.492075306	0.282	0.081	0	Fibro	PGM3
0	0.490758342	0.367	0.153	0	Fibro	VKORC1
0	0.490618245	0.185	0.031	0	Fibro	FSTL3
0	0.489463713	0.159	0.004	0	Fibro	CLIC6
0	0.488902197	0.226	0.053	0	Fibro	ACO1
0	0.488891668	0.335	0.107	0	Fibro	TSPAN4
0	0.488547444	0.12	0.004	0	Fibro	TDO2
0	0.486816116	0.184	0.024	0	Fibro	NLGN2
0	0.486165409	0.254	0.05	0	Fibro	ZNF521
0	0.484713271	0.128	0.016	0	Fibro	COL23A1
0	0.484262398	0.288	0.096	0	Fibro	SERPINE1
0	0.484086809	0.181	0.018	0	Fibro	HEPH
0	0.483730279	0.242	0.068	0	Fibro	NAV1
0	0.483614291	0.313	0.115	0	Fibro	TPBG
0	0.48330558	0.197	0.027	0	Fibro	B3GNT9
0	0.483190946	0.131	0.009	0	Fibro	IRX1
0	0.48217759	0.151	0.015	0	Fibro	SEMA3A
0	0.48198434	0.264	0.073	0	Fibro	SESTD1
0	0.481943128	0.204	0.058	0	Fibro	SETBP1
0	0.481635212	0.272	0.08	0	Fibro	TCF7L2
0	0.480919187	0.375	0.15	0	Fibro	NUCB2
0	0.480641236	0.296	0.085	0	Fibro	SPRED1
0	0.480567911	0.41	0.15	0	Fibro	COL4A2
0	0.480557751	0.212	0.061	0	Fibro	ZNF704
0	0.479977874	0.189	0.024	0	Fibro	SLC22A17
0	0.479541309	0.129	0.013	0	Fibro	GALNT16
0	0.479212128	0.257	0.089	0	Fibro	MT1E
0	0.477161975	0.2	0.04	0	Fibro	GPR153
0	0.475872766	0.3	0.092	0	Fibro	NME4
0	0.475670756	0.26	0.077	0	Fibro	MSX1
0	0.475296306	0.287	0.082	0	Fibro	TGFBR1
0	0.474513089	0.334	0.112	0	Fibro	LY6E
0	0.473143839	0.381	0.155	0	Fibro	CD109
0	0.473020268	0.323	0.088	0	Fibro	CMTM3
0	0.472061772	0.183	0.033	0	Fibro	CH25H
0	0.471931901	0.132	0.013	0	Fibro	PLXNA4
0	0.471359859	0.117	0.006	0	Fibro	FREM1
0	0.471139107	0.334	0.136	0	Fibro	FOXO3
0	0.470597028	0.144	0.018	0	Fibro	S1PR3
0	0.470593096	0.508	0.249	0	Fibro	TUBB
0	0.470436946	0.19	0.037	0	Fibro	COL27A1
0	0.470095464	0.392	0.148	0	Fibro	FCGRT
0	0.469092477	0.628	0.253	0	Fibro	IGFBP7
0	0.467547828	0.326	0.108	0	Fibro	RHOQ
0	0.467520323	0.251	0.076	0	Fibro	ABCA1
0	0.466490357	0.152	0.022	0	Fibro	NAV3
0	0.465623957	0.287	0.112	0	Fibro	RIN2
0	0.465484139	0.29	0.089	0	Fibro	TMEM9
0	0.464341476	0.335	0.111	0	Fibro	ANKRD10
0	0.462254419	0.269	0.09	0	Fibro	PLD3
0	0.459805568	0.124	0.008	0	Fibro	TENM3
0	0.459427542	0.2	0.033	0	Fibro	FAM110B
0	0.458973078	0.183	0.043	0	Fibro	CREB5
0	0.458646941	0.119	0.015	0	Fibro	KIAA1377
0	0.458279163	0.625	0.319	0	Fibro	ARID5B
0	0.458106471	0.417	0.182	0	Fibro	NENF
0	0.457398701	0.21	0.048	0	Fibro	FTO
0	0.457156737	0.131	0.011	0	Fibro	MMP16
0	0.455784672	0.133	0.027	0	Fibro	STC2
0	0.454649678	0.16	0.015	0	Fibro	ROR1
0	0.45445728	0.195	0.044	0	Fibro	PCDHGC3
0	0.453725472	0.104	0.003	0	Fibro	AP000688.8
0	0.452464671	0.314	0.121	0	Fibro	RGS16
0	0.452063779	0.209	0.042	0	Fibro	QPCT
0	0.451697511	0.424	0.195	0	Fibro	NUCB1
0	0.451553492	0.199	0.042	0	Fibro	TNS3
0	0.451247326	0.104	0.005	0	Fibro	C1QTNF7
0	0.450212547	0.247	0.073	0	Fibro	COLGALT1
0	0.449044908	0.736	0.406	0	Fibro	EMP1
0	0.449004294	0.292	0.1	0	Fibro	FAM126A
0	0.448159093	0.123	0.006	0	Fibro	PKDCC
0	0.44643108	0.343	0.133	0	Fibro	OSTC
0	0.446331281	0.382	0.156	0	Fibro	MAGED2
0	0.445889755	0.276	0.081	0	Fibro	PDE4DIP
0	0.445558312	0.118	0.007	0	Fibro	GDNF
0	0.445185649	0.129	0.013	0	Fibro	HUNK
0	0.444959966	0.219	0.049	0	Fibro	NAGLU
0	0.444862833	0.373	0.146	0	Fibro	COL4A1
0	0.442099757	0.254	0.068	0	Fibro	UBTD2
0	0.441909488	0.293	0.09	0	Fibro	CREB3L2
0	0.440664189	0.156	0.024	0	Fibro	RAI2
0	0.440596906	0.15	0.031	0	Fibro	FLNC
0	0.44024787	0.224	0.053	0	Fibro	PKD2
0	0.440082388	0.225	0.067	0	Fibro	RNF24
0	0.439218501	0.106	0.005	0	Fibro	GPR133
0	0.437582413	0.662	0.415	0	Fibro	DUSP1
0	0.435937822	0.163	0.02	0	Fibro	NTM
0	0.435701589	0.123	0.006	0	Fibro	ALPK2
0	0.434917077	0.225	0.054	0	Fibro	SLC39A13
0	0.43253218	0.131	0.018	0	Fibro	SEMA3D
0	0.432120146	0.129	0.012	0	Fibro	ENPP1
0	0.432056981	0.118	0.003	0	Fibro	OSR1
0	0.431985637	0.178	0.038	0	Fibro	FAM20C
0	0.43182393	0.263	0.09	0	Fibro	GAA
0	0.431723827	0.114	0.003	0	Fibro	XPNPEP2
0	0.431126814	0.24	0.078	0	Fibro	SMAD7
0	0.429743574	0.213	0.061	0	Fibro	MAN2B2
0	0.429731316	0.304	0.093	0	Fibro	P4HA1
0	0.429716854	0.122	0.022	0	Fibro	BDKRB1
0	0.426997442	0.131	0.002	0	Fibro	MMP27
0	0.426965385	0.179	0.032	0	Fibro	CAMK2N1
0	0.426316586	0.18	0.044	0	Fibro	FLRT2
0	0.426266718	0.235	0.06	0	Fibro	COX7A1
0	0.425146112	0.213	0.054	0	Fibro	ACVR1
0	0.424759928	0.213	0.055	0	Fibro	C1RL
0	0.424676084	0.299	0.101	0	Fibro	TXNDC15
0	0.422109216	0.262	0.088	0	Fibro	DSE
0	0.422001768	0.242	0.077	0	Fibro	SOCS5
0	0.421834385	0.151	0.013	0	Fibro	PYGO1
0	0.421694133	0.131	0.015	0	Fibro	PAPLN
0	0.420659178	0.115	0.005	0	Fibro	NOVA1
0	0.419836022	0.593	0.307	0	Fibro	SPTBN1
0	0.418439595	0.215	0.053	0	Fibro	STMN3
0	0.417915121	0.266	0.087	0	Fibro	APBB2
0	0.417854997	0.185	0.047	0	Fibro	ARHGEF10
0	0.417606911	0.238	0.077	0	Fibro	LRP11
0	0.417296451	0.517	0.262	0	Fibro	C12orf57
0	0.416818467	0.206	0.06	0	Fibro	PLOD2
0	0.415050289	0.305	0.113	0	Fibro	COPS8
0	0.414618607	0.205	0.063	0	Fibro	ZHX3
0	0.41328872	0.141	0.009	0	Fibro	CLIP3
0	0.412396545	0.23	0.067	0	Fibro	RAB11FIP2
0	0.40983511	0.201	0.055	0	Fibro	PLSCR4
0	0.40870455	0.336	0.122	0	Fibro	HEXB
0	0.40843978	0.251	0.076	0	Fibro	LPHN2
0	0.407950208	0.221	0.061	0	Fibro	ARMCX1
0	0.406535917	0.337	0.116	0	Fibro	HSPG2
0	0.404960658	0.156	0.024	0	Fibro	PRICKLE1
0	0.40428913	0.159	0.033	0	Fibro	C14orf132
0	0.402507559	0.167	0.022	0	Fibro	FNDC4
0	0.402507503	0.241	0.072	0	Fibro	LINC00152
0	0.400503225	0.107	0.013	0	Fibro	SEMA3B
0	0.400502366	0.281	0.101	0	Fibro	TRIM8
0	0.399750802	0.346	0.1	0	Fibro	MYL9
0	0.397897614	0.146	0.02	0	Fibro	CTD-2369P2.2
0	0.397537267	0.12	0.005	0	Fibro	ZNF469
0	0.397488204	0.168	0.028	0	Fibro	FBXO17
0	0.397151889	0.156	0.029	0	Fibro	CDC14B
0	0.396929483	0.119	0.005	0	Fibro	KIAA1644
0	0.396803803	0.306	0.108	0	Fibro	CSF1
0	0.396242748	0.27	0.094	0	Fibro	RRAS
0	0.395843387	0.156	0.021	0	Fibro	HIC1
0	0.395834531	0.68	0.349	0	Fibro	IFITM3
0	0.394739708	0.181	0.049	0	Fibro	CHPF
0	0.394699088	0.222	0.069	0	Fibro	RHOU
0	0.39430242	0.246	0.075	0	Fibro	FAM3C
0	0.392975299	0.244	0.082	0	Fibro	PDLIM4
0	0.391883175	0.145	0.015	0	Fibro	BAG2
0	0.3917669	0.358	0.152	0	Fibro	UBL3
0	0.391359463	0.333	0.123	0	Fibro	CELF2
0	0.390849266	0.43	0.159	0	Fibro	ZEB2
0	0.389939154	0.343	0.141	0	Fibro	MGST3
0	0.388417934	0.159	0.026	0	Fibro	FEZ1
0	0.387282643	0.141	0.017	0	Fibro	GLIS3
0	0.387138157	0.11	0.009	0	Fibro	C7orf63
0	0.38590011	0.191	0.049	0	Fibro	TTC28
0	0.385373483	0.24	0.078	0	Fibro	SLC38A10
0	0.38504449	0.215	0.051	0	Fibro	ZNF358
0	0.384696453	0.29	0.088	0	Fibro	ANTXR2
0	0.383298976	0.253	0.067	0	Fibro	IKBIP
0	0.382367011	0.112	0.004	0	Fibro	AGTR1
0	0.381067725	0.171	0.044	0	Fibro	DYNC2H1
0	0.380275242	0.16	0.02	0	Fibro	GPSM1
0	0.379153004	0.275	0.095	0	Fibro	PDLIM2
0	0.379140048	0.17	0.036	0	Fibro	MEIS2
0	0.377146512	0.264	0.093	0	Fibro	NCOR2
0	0.376345374	0.104	0.005	0	Fibro	FAM19A5
0	0.376027784	0.386	0.155	0	Fibro	SH3BP5
0	0.375791454	0.175	0.045	0	Fibro	CACNA2D1
0	0.374963878	0.215	0.067	0	Fibro	ARNT
0	0.374062872	0.153	0.022	0	Fibro	SLC41A2
0	0.373314505	0.163	0.022	0	Fibro	SYDE1
0	0.373118603	0.102	0.003	0	Fibro	COL10A1
0	0.371675958	0.243	0.082	0	Fibro	EXT2
0	0.371264887	0.149	0.026	0	Fibro	SCUBE2
0	0.368955534	0.156	0.029	0	Fibro	TGFB2
0	0.368127765	0.131	0.011	0	Fibro	RFTN2
0	0.367297695	0.192	0.044	0	Fibro	CD99L2
0	0.36726848	0.125	0.011	0	Fibro	NPR2
0	0.366481619	0.131	0.022	0	Fibro	ADAMTS10
0	0.364525967	0.242	0.072	0	Fibro	PDIA5
0	0.364483538	0.178	0.042	0	Fibro	SELENBP1
0	0.364480956	0.138	0.02	0	Fibro	RAB23
0	0.364443261	0.154	0.024	0	Fibro	ARSJ
0	0.361103042	0.231	0.058	0	Fibro	RCAN2
0	0.360837631	0.266	0.09	0	Fibro	ARL3
0	0.3589501	0.161	0.032	0	Fibro	ARHGEF40
0	0.358619529	0.134	0.012	0	Fibro	HOXC8
0	0.357780542	0.168	0.042	0	Fibro	PRR5
0	0.356947708	0.112	0.009	0	Fibro	CDH23
0	0.355077887	0.177	0.038	0	Fibro	CYP27A1
0	0.354836527	0.221	0.064	0	Fibro	MSANTD3
0	0.352877648	0.164	0.038	0	Fibro	STARD13
0	0.35282918	0.131	0.009	0	Fibro	MEIS3
0	0.35234356	0.102	0.002	0	Fibro	WNT2
0	0.349701112	0.141	0.027	0	Fibro	HDAC9
0	0.349334749	0.214	0.054	0	Fibro	ZMYM6NB
0	0.349233594	0.127	0.022	0	Fibro	GHR
0	0.349176372	0.154	0.034	0	Fibro	KCNE4
0	0.34855727	0.128	0.02	0	Fibro	MAN1C1
0	0.346551115	0.245	0.077	0	Fibro	NRN1
0	0.345278645	0.205	0.059	0	Fibro	MITF
0	0.345256823	0.147	0.028	0	Fibro	QPRT
0	0.344800379	0.124	0.017	0	Fibro	RPGRIP1L
0	0.344123689	0.141	0.017	0	Fibro	TMEM200B
0	0.343852253	0.359	0.138	0	Fibro	ANXA6
0	0.343262636	0.112	0.004	0	Fibro	ZIC1
0	0.341850659	0.15	0.031	0	Fibro	BMPR1A
0	0.340545565	0.327	0.121	0	Fibro	CSGALNACT2
0	0.339813535	0.188	0.041	0	Fibro	FUT8
0	0.339027964	0.79	0.425	0	Fibro	FTH1
0	0.338784084	0.154	0.027	0	Fibro	EXTL2
0	0.33833725	0.165	0.023	0	Fibro	CHST14
0	0.338089024	0.141	0.019	0	Fibro	SNHG18
0	0.338076599	0.136	0.026	0	Fibro	RAB3IL1
0	0.337967821	0.131	0.015	0	Fibro	HOXC6
0	0.337870371	0.124	0.009	0	Fibro	PRTFDC1
0	0.337361018	0.124	0.021	0	Fibro	MN1
0	0.336275962	0.162	0.029	0	Fibro	RP11-588K22.2
0	0.336010096	0.165	0.03	0	Fibro	FBXL7
0	0.33580935	0.197	0.051	0	Fibro	TP53I13
0	0.330186698	0.231	0.074	0	Fibro	JAZF1
0	0.330011976	0.16	0.032	0	Fibro	MRAS
0	0.329994742	0.119	0.013	0	Fibro	NR2F1
0	0.329560868	0.123	0.017	0	Fibro	STON1
0	0.32947638	0.117	0.005	0	Fibro	BEND6
0	0.328538795	0.155	0.037	0	Fibro	TPCN1
0	0.328397038	0.187	0.05	0	Fibro	TGFB1I1
0	0.328265246	0.107	0.008	0	Fibro	CACNA1G
0	0.323971476	0.224	0.063	0	Fibro	CHN1
0	0.318014063	0.132	0.021	0	Fibro	WASF3
0	0.316713704	0.124	0.016	0	Fibro	PODNL1
0	0.314414129	0.101	0.009	0	Fibro	CMBL
0	0.313471318	0.101	0.002	0	Fibro	CNTN3
0	0.312778421	0.107	0.007	0	Fibro	UCHL1
0	0.311562786	0.116	0.01	0	Fibro	FHOD3
0	0.311005949	0.119	0.02	0	Fibro	HOXC9
0	0.309331007	0.142	0.031	0	Fibro	TCTN1
0	0.3086643	0.11	0.009	0	Fibro	GPC6
0	0.306896222	0.11	0.012	0	Fibro	HOXA10
0	0.304731079	0.157	0.037	0	Fibro	TSPAN18
0	0.299575479	0.109	0.016	0	Fibro	ATP10A
0	0.29816553	0.188	0.049	0	Fibro	MAGEH1
0	0.296718844	0.131	0.021	0	Fibro	ARMCX2
0	0.296012276	0.121	0.022	0	Fibro	TET1
0	0.293422791	0.11	0.017	0	Fibro	WASF1
0	0.292718941	0.102	0.013	0	Fibro	EVC2
0	0.286414951	0.121	0.015	0	Fibro	C14orf37
0	0.285273083	0.107	0.007	0	Fibro	AK5
0	0.2828211	0.122	0.023	0	Fibro	DPY19L3
0	0.280994256	0.129	0.024	0	Fibro	RHOBTB2
0	0.279509008	0.119	0.018	0	Fibro	FAM229B
0	0.277712385	0.14	0.023	0	Fibro	ANGPT1
0	0.275998648	0.117	0.013	0	Fibro	TBC1D8B
0	0.272604152	0.119	0.017	0	Fibro	SLC17A9
0	0.27008853	0.138	0.028	0	Fibro	RNF144A
0	0.269855915	0.126	0.02	0	Fibro	MEX3B
0	0.268405295	0.109	0.014	0	Fibro	FAM92A1
0	0.267080119	0.113	0.013	0	Fibro	RP11-383H13.1
0	0.266495527	0.16	0.035	0	Fibro	NEK6
0	0.265402093	0.173	0.044	0	Fibro	PRAF2
0	0.25566899	0.115	0.019	0	Fibro	SCD5
0	0.252350622	0.112	0.017	0	Fibro	RP11-420L9.5
0	0.250155637	0.127	0.024	0	Fibro	PFN2
0	-0.27152258	0.774	0.796	0	Fibro	RPL19
0	-0.285202623	0.749	0.78	0	Fibro	RPL8
0	-0.289656565	0.834	0.868	0	Fibro	RPS6
0	-0.293174138	0.786	0.823	0	Fibro	RPS14
0	-0.302014855	0.741	0.774	0	Fibro	RPL11
0	-0.314519722	0.697	0.745	0	Fibro	RPS3
0	-0.336828059	0.743	0.782	0	Fibro	RPLP1
0	-0.346748251	0.742	0.786	0	Fibro	HLA-E
0	-0.356361284	0.776	0.848	0	Fibro	HLA-B
0	-0.389441556	0.688	0.758	0	Fibro	PABPC1
0	-0.421329573	0.677	0.752	0	Fibro	RPS19
0	-0.49721578	0.583	0.698	0	Fibro	RPS21
0	-0.500509787	0.517	0.63	0	Fibro	CALM1
0	-0.546850769	0.505	0.653	0	Fibro	PTMA
0	-0.844162432	0.006	0.198	0	Fibro	SPINT2
0	-0.917959053	0.005	0.189	0	Fibro	EHF
0	-0.95011944	0.006	0.202	0	Fibro	CLCA2
0	-0.986786863	0.006	0.187	0	Fibro	FGFBP1
0	-1.003005673	0.005	0.225	0	Fibro	GNA15
0	-1.019955244	0.017	0.217	0	Fibro	ITGA6
0	-1.030390606	0.009	0.209	0	Fibro	NRARP
0	-1.03262214	0.005	0.199	0	Fibro	DSG3
0	-1.035454845	0.018	0.262	0	Fibro	SYNGR2
0	-1.054874178	0.012	0.2	0	Fibro	CLDN1
0	-1.06691677	0.003	0.215	0	Fibro	LAD1
0	-1.078305833	0.009	0.236	0	Fibro	FXYD3
0	-1.085423544	0.034	0.266	0	Fibro	SLC38A1
0	-1.126831498	0.007	0.239	0	Fibro	TUBA4A
0	-1.14125592	0.115	0.424	0	Fibro	SYNE2
0	-1.144740744	0.009	0.277	0	Fibro	VAMP8
0	-1.153849404	0.006	0.183	0	Fibro	CALML3
0	-1.184754928	0.007	0.188	0	Fibro	SBSN
0	-1.223924674	0.007	0.197	0	Fibro	SPINK5
0	-1.236704759	0.012	0.192	0	Fibro	S100A2
0	-1.289001965	0.005	0.252	0	Fibro	TRIM29
0	-1.296778358	0.026	0.286	0	Fibro	ARHGDIB
0	-1.298266837	0.028	0.229	0	Fibro	TM4SF1
0	-1.312404029	0.013	0.266	0	Fibro	JUP
0	-1.318467139	0.009	0.263	0	Fibro	SERPINB5
0	-1.334219739	0.099	0.349	0	Fibro	CD74
0	-1.343957733	0.016	0.201	0	Fibro	KRT16
0	-1.361204214	0.011	0.231	0	Fibro	LYPD3
0	-1.370376201	0.024	0.223	0	Fibro	HLA-DPA1
0	-1.372519177	0.006	0.266	0	Fibro	S100A14
0	-1.381987054	0.009	0.264	0	Fibro	AQP3
0	-1.403212788	0.013	0.234	0	Fibro	KRTDAP
0	-1.407657075	0.05	0.286	0	Fibro	HLA-DRB1
0	-1.409648555	0.012	0.25	0	Fibro	LAPTM5
0	-1.417128133	0.008	0.254	0	Fibro	LY6D
0	-1.41877118	0.003	0.257	0	Fibro	PKP1
0	-1.422579865	0.012	0.24	0	Fibro	LCP1
0	-1.425521162	0.033	0.239	0	Fibro	HLA-DRA
0	-1.446384609	0.012	0.21	0	Fibro	KRT6A
0	-1.450744426	0.011	0.287	0	Fibro	TACSTD2
0	-1.456478741	0.022	0.226	0	Fibro	KRT14
0	-1.490443828	0.016	0.263	0	Fibro	PTPRC
0	-1.497733454	0.009	0.28	0	Fibro	DSG1
0	-1.51945464	0.015	0.273	0	Fibro	DMKN
0	-1.522761518	0.015	0.226	0	Fibro	KRT5
0	-1.523421513	0.073	0.365	0	Fibro	PERP
0	-1.560546754	0.041	0.311	0	Fibro	KRT10
0	-1.564133139	0.02	0.243	0	Fibro	S100A8
0	-1.564280173	0.007	0.304	0	Fibro	DSC3
0	-1.588408405	0.083	0.521	0	Fibro	EZR
0	-1.592681568	0.019	0.249	0	Fibro	S100A9
0	-1.640544866	0.031	0.334	0	Fibro	SRGN
0	-1.661661542	0.027	0.298	0	Fibro	KRT1
0	-1.789042953	0.02	0.352	0	Fibro	SFN
0	-1.793751863	0.032	0.39	0	Fibro	DSP
8.55E-308	0.311731932	0.144	0.032	3.39E-303	Fibro	PDGFC
8.99E-308	0.332171059	0.27	0.095	3.57E-303	Fibro	TFPI
3.12E-307	0.407587843	0.417	0.2	1.24E-302	Fibro	RABAC1
5.88E-307	-1.3232366	0.01	0.185	2.33E-302	Fibro	S100A7
1.32E-306	-0.820278978	0.005	0.178	5.23E-302	Fibro	PKP3
2.71E-306	0.317514355	0.199	0.059	1.07E-301	Fibro	UGGT2
4.51E-306	0.332668479	0.525	0.246	1.79E-301	Fibro	S100A4
8.86E-306	0.375993491	0.152	0.037	3.51E-301	Fibro	IL15RA
1.99E-305	0.294182311	0.159	0.039	7.88E-301	Fibro	SH3RF3
6.21E-305	0.269989259	0.118	0.022	2.46E-300	Fibro	ARHGAP28
1.22E-304	-0.857968356	0.006	0.178	4.85E-300	Fibro	IRF6
2.27E-304	0.297037463	0.124	0.024	9.02E-300	Fibro	SMO
2.68E-304	0.315210011	0.121	0.023	1.06E-299	Fibro	TLN2
2.09E-303	0.424414555	0.426	0.205	8.29E-299	Fibro	SAR1A
